3.01979758 ,0,11.89874949 ,0,1.65874463 ,0.01671452 ,5.17684816 ,3.21483437 ,0.07797846 
3.99919139 ,0,12.01100184 ,0,2.11950703 ,-0.08914409 ,4.41554696 ,2.79550815 ,0.07797846 
6.44767591 ,0.06398618 ,9.31694535 ,0,-2.11950703 ,0,0.30452048 ,6.05693432 ,4.91264284 
4.16242369 ,0,8.86793594 ,0,2.39596447 ,0.16157366 ,2.13164336 ,1.25797867 ,0
4.81535290 ,0.05118895 ,9.42919771 ,0,2.76457439 ,0.13371614 ,1.90325300 ,1.11820326 ,0
3.01979758 ,0,12.12325420 ,0,1.38228720 ,-0.11700162 ,5.40523852 ,3.58756879 ,0.23393537 
4.57050444 ,0.03839171 ,10.88847830 ,0,2.11950703 ,0.05014355 ,3.12133492 ,2.37618193 ,0.38989229 
3.18302988 ,0.06398618 ,8.64343123 ,0,1.75089711 ,0,2.81681444 ,1.77048849 ,0
4.16242369 ,-0.06398618 ,9.09244065 ,0,2.39596447 ,0,2.28390360 ,1.39775407 ,0
3.99919139 ,0,8.64343123 ,0,2.11950703 ,-0.05014355 ,2.20777348 ,1.44434588 ,0.07797846 
3.75434294 ,0.02559447 ,8.64343123 ,0,2.02735455 ,-0.10585861 ,2.43616384 ,1.58412128 ,0.07797846 
4.57050444 ,0,9.09244065 ,0,2.58026943 ,0,1.82712288 ,1.11820326 ,0
4.57050444 ,0,8.86793594 ,0,0.73721984 ,0.01671452 ,1.75099276 ,2.93528356 ,1.55956916 
3.01979758 ,0,11.78649713 ,0,1.56659215 ,0.02228602 ,5.17684816 ,3.30801798 ,0.15595692 
6.20282746 ,0,9.09244065 ,-0.04877613 ,-1.84304959 ,0.07242957 ,0.38065060 ,5.68419990 ,4.60072901 
4.57050444 ,0,8.98018829 ,0,2.58026943 ,0.03900054 ,1.82712288 ,1.07161146 ,0
3.34626218 ,0.02559447 ,8.53117888 ,0,1.93520207 ,0.06128656 ,2.66455420 ,1.63071309 ,0
3.34626218 ,0.01279724 ,9.54145006 ,0,1.75089711 ,0,3.34972528 ,2.14322291 ,0.07797846 
4.57050444 ,-0.05118895 ,10.88847830 ,0,2.39596447 ,-0.01114301 ,3.12133492 ,2.09663111 ,0.15595692 
3.99919139 ,0,10.66397360 ,0.02438807 ,2.30381199 ,0.01114301 ,3.50198552 ,2.14322291 ,0
3.01979758 ,0.02559447 ,8.53117888 ,0,1.65874463 ,0,2.89294456 ,1.81708030 ,0.07797846 
4.57050444 ,0.01279724 ,11.11298301 ,0,2.30381199 ,0.08914409 ,3.19746504 ,2.28299832 ,0.31191383 
4.57050444 ,-0.05118895 ,9.87820712 ,0,2.58026943 ,0,2.36003372 ,1.44434588 ,0
3.01979758 ,-0.03839171 ,9.09244065 ,-0.04877613 ,1.75089711 ,-0.05014355 ,3.27359516 ,1.95685570 ,0
3.83595909 ,0,9.42919771 ,0.09755227 ,2.11950703 ,0,2.89294456 ,1.77048849 ,0
3.34626218 ,0.01279724 ,9.65370241 ,0.04877613 ,1.93520207 ,0.07800108 ,3.42585540 ,2.09663111 ,0
4.32565599 ,0.03839171 ,9.09244065 ,0,2.48811695 ,0,2.05551324 ,1.21138686 ,0
3.83595909 ,0.06398618 ,8.86793594 ,0,2.11950703 ,0,2.43616384 ,1.49093768 ,0
8.48807968 ,0.08958065 ,11.78649713 ,0.17071647 ,3.22533679 ,0,0.07613012 ,1.63071309 ,1.32563378 
8.24323123 ,-0.03839171 ,11.44974007 ,-0.09755227 ,3.31748927 ,0,0.07613012 ,1.35116227 ,1.09169841 
3.67272678 ,0,9.65370241 ,0,2.02735455 ,-0.09471560 ,3.12133492 ,1.95685570 ,0.07797846 
3.42787833 ,0.05118895 ,8.64343123 ,0,1.93520207 ,0.00557151 ,2.66455420 ,1.63071309 ,0
3.67272678 ,0,8.86793594 ,0,2.02735455 ,-0.02228602 ,2.58842408 ,1.63071309 ,0.07797846 
3.01979758 ,0,8.98018829 ,0,1.65874463 ,0.08357258 ,3.27359516 ,2.05003931 ,0.07797846 
4.57050444 ,0,10.77622595 ,-0.02438807 ,2.02735455 ,0,3.04520480 ,2.42277373 ,0.46787075 
4.57050444 ,0,9.09244065 ,0,-0.46076240 ,-0.01671452 ,1.90325300 ,4.28644583 ,2.57328911 
3.42787833 ,0,9.31694535 ,0.04877613 ,1.93520207 ,0,3.12133492 ,1.95685570 ,0.07797846 
4.16242369 ,0.01279724 ,9.87820712 ,0,2.39596447 ,0.03900054 ,2.81681444 ,1.72389669 ,0
3.99919139 ,0.03839171 ,9.20469300 ,0,2.11950703 ,-0.04457205 ,2.51229396 ,1.63071309 ,0.07797846 
3.34626218 ,0.01279724 ,9.65370241 ,0.07316420 ,1.93520207 ,0.03342903 ,3.42585540 ,2.09663111 ,0
3.01979758 ,0,8.64343123 ,0,15.48161659 ,27.35609264 ,3.12133492 ,-12.02068504 ,-11.61879021 
3.99919139 ,0,9.42919771 ,0,2.11950703 ,-0.02228602 ,2.74068432 ,1.77048849 ,0.07797846 
3.01979758 ,-0.01279724 ,8.64343123 ,-0.07316420 ,1.56659215 ,-0.03342903 ,3.04520480 ,2.00344751 ,0.07797846 
3.34626218 ,0,8.86793594 ,0,1.75089711 ,-0.12814463 ,2.89294456 ,1.91026390 ,0.07797846 
4.16242369 ,0,8.86793594 ,0,2.39596447 ,0.01114301 ,2.05551324 ,1.25797867 ,0
4.48888829 ,-0.01279724 ,8.86793594 ,-0.09755227 ,0.92152480 ,-0.06685807 ,1.82712288 ,2.74891635 ,1.32563378 
3.34626218 ,0,8.64343123 ,0,1.93520207 ,0.02785753 ,2.81681444 ,1.67730489 ,0
3.75434294 ,-0.03839171 ,8.98018829 ,0,2.11950703 ,0,2.58842408 ,1.58412128 ,0
4.57050444 ,0,8.86793594 ,0,-0.09215248 ,-0.13371614 ,1.82712288 ,3.82052780 ,2.26137528 
3.59111063 ,0,9.20469300 ,-0.02438807 ,2.02735455 ,0,2.89294456 ,1.77048849 ,0
3.67272678 ,0,9.31694535 ,0,2.11950703 ,0.17271667 ,2.81681444 ,1.67730489 ,0
3.01979758 ,0,8.64343123 ,-0.02438807 ,1.65874463 ,0.02228602 ,3.04520480 ,1.91026390 ,0
3.01979758 ,0,8.41892652 ,-0.02438807 ,1.65874463 ,0,2.89294456 ,1.81708030 ,0
3.01979758 ,0.01279724 ,8.64343123 ,-0.04877613 ,1.56659215 ,0,3.04520480 ,2.00344751 ,0.07797846 
4.16242369 ,0,8.86793594 ,0,2.30381199 ,-0.03342903 ,2.13164336 ,1.39775407 ,0.07797846 
3.75434294 ,-0.05118895 ,8.53117888 ,-0.02438807 ,2.11950703 ,0,2.20777348 ,1.35116227 ,0
3.99919139 ,0,8.64343123 ,0.12194033 ,2.30381199 ,0.02785753 ,2.13164336 ,1.30457047 ,0
3.67272678 ,0,12.12325420 ,0,2.02735455 ,-0.01671452 ,4.72006744 ,2.98187536 ,0.07797846 
3.42787833 ,0,8.86793594 ,-0.04877613 ,1.93520207 ,0,2.74068432 ,1.72389669 ,0.07797846 
3.01979758 ,0,8.75568359 ,0,0.92152480 ,-0.05571506 ,3.12133492 ,2.65573274 ,0.62382766 
3.01979758 ,0,8.53117888 ,-0.07316420 ,1.65874463 ,-0.05571506 ,2.96907468 ,1.86367210 ,0.07797846 
4.32565599 ,0.06398618 ,9.42919771 ,0,2.39596447 ,-0.02785753 ,2.36003372 ,1.49093768 ,0.07797846 
3.10141373 ,0.05118895 ,8.53117888 ,0,1.75089711 ,0.02228602 ,2.89294456 ,1.72389669 ,0
3.26464603 ,0,8.98018829 ,0,1.75089711 ,-0.01114301 ,3.04520480 ,1.91026390 ,0.07797846 
3.83595909 ,0.02559447 ,10.66397360 ,0.07316420 ,2.11950703 ,0,3.65424576 ,2.28299832 ,0
3.67272678 ,0,8.86793594 ,0.12194033 ,2.02735455 ,0,2.58842408 ,1.63071309 ,0.07797846 
3.34626218 ,-0.01279724 ,9.65370241 ,0,1.93520207 ,0,3.42585540 ,2.09663111 ,0
4.48888829 ,0,10.66397360 ,0,1.65874463 ,0.07242957 ,3.04520480 ,2.74891635 ,0.77978458 
4.57050444 ,0,10.66397360 ,0,2.58026943 ,0.08357258 ,3.04520480 ,1.81708030 ,0
4.16242369 ,-0.03839171 ,9.31694535 ,0,2.30381199 ,-0.07800108 ,2.43616384 ,1.53752948 ,0.07797846 
3.01979758 ,0,8.41892652 ,0,1.56659215 ,0.05571506 ,2.89294456 ,1.91026390 ,0.07797846 
3.01979758 ,0,8.41892652 ,0,1.29013472 ,0.08914409 ,2.89294456 ,2.14322291 ,0.31191383 
6.61090821 ,-0.02559447 ,9.42919771 ,0,-0.82937232 ,-0.16714517 ,0.30452048 ,4.79895566 ,3.82094443 
3.50949448 ,0,10.66397360 ,-0.09755227 ,1.93520207 ,-0.02228602 ,3.95876624 ,2.51595733 ,0.07797846 
3.34626218 ,0,9.42919771 ,0.04877613 ,1.93520207 ,0.13928764 ,3.27359516 ,2.00344751 ,0
3.99919139 ,0,9.76595477 ,-0.17071647 ,2.11950703 ,-0.13928764 ,2.89294456 ,1.91026390 ,0.07797846 
3.99919139 ,0,9.31694535 ,0,2.11950703 ,-0.07800108 ,2.58842408 ,1.72389669 ,0.07797846 
3.01979758 ,-0.03839171 ,8.64343123 ,0,0.92152480 ,0,3.04520480 ,2.60914094 ,0.62382766 
6.61090821 ,0,9.42919771 ,0,-0.55291488 ,0.16157366 ,0.30452048 ,4.51940484 ,3.66498752 
4.48888829 ,0.01279724 ,9.42919771 ,0,2.48811695 ,-0.00557151 ,2.20777348 ,1.39775407 ,0.07797846 
4.48888829 ,0,10.77622595 ,0,2.11950703 ,0.12814463 ,3.12133492 ,2.32959012 ,0.31191383 
3.42787833 ,0,9.09244065 ,-0.04877613 ,1.93520207 ,-0.02228602 ,2.96907468 ,1.81708030 ,0
6.44767591 ,0,9.31694535 ,0,-1.84304959 ,0.01671452 ,0.30452048 ,5.82397531 ,4.67870747 
4.81535290 ,-0.06398618 ,9.42919771 ,0,2.76457439 ,0.03342903 ,1.90325300 ,1.11820326 ,0
4.57050444 ,-0.03839171 ,9.76595477 ,0,2.58026943 ,0,2.36003372 ,1.39775407 ,0
4.48888829 ,0,9.20469300 ,0.02438807 ,-0.46076240 ,0,1.97938312 ,4.28644583 ,2.57328911 
4.57050444 ,0,10.32721654 ,0,-0.09215248 ,-0.02228602 ,2.74068432 ,4.42622124 ,2.26137528 
3.75434294 ,0,8.98018829 ,0,2.11950703 ,0,2.58842408 ,1.58412128 ,0
4.57050444 ,0,8.75568359 ,0,0.36860992 ,-0.10585861 ,1.67486264 ,3.26142617 ,1.87148299 
3.01979758 ,0,9.31694535 ,0,1.56659215 ,0.03900054 ,3.57811564 ,2.32959012 ,0.07797846 
3.01979758 ,0,8.64343123 ,0,0.09215248 ,0.09471560 ,3.04520480 ,3.44779338 ,1.32563378 
4.32565599 ,-0.01279724 ,9.76595477 ,-0.12194033 ,2.39596447 ,-0.05571506 ,2.58842408 ,1.63071309 ,0.07797846 
3.01979758 ,-0.01279724 ,8.86793594 ,-0.09755227 ,1.65874463 ,-0.03342903 ,3.19746504 ,2.00344751 ,0.07797846 
3.59111063 ,-0.01279724 ,9.20469300 ,-0.09755227 ,2.02735455 ,0,2.89294456 ,1.77048849 ,0
3.91757524 ,-0.03839171 ,10.66397360 ,0,2.11950703 ,-0.02228602 ,3.57811564 ,2.28299832 ,0.07797846 
3.42787833 ,0.06398618 ,8.86793594 ,0.12194033 ,1.93520207 ,0,2.81681444 ,1.77048849 ,0
3.01979758 ,0,11.89874949 ,-0.02438807 ,1.56659215 ,0,5.17684816 ,3.35460978 ,0.15595692 
3.01979758 ,0,9.09244065 ,0.12194033 ,1.65874463 ,-0.01671452 ,3.27359516 ,2.05003931 ,0.07797846 
3.59111063 ,-0.05118895 ,9.20469300 ,-0.07316420 ,2.02735455 ,0,2.89294456 ,1.77048849 ,0
3.67272678 ,0,9.31694535 ,0,2.11950703 ,0.10585861 ,2.89294456 ,1.72389669 ,0
4.48888829 ,0.02559447 ,9.31694535 ,-0.04877613 ,2.48811695 ,0,2.13164336 ,1.35116227 ,0
4.48888829 ,0,8.64343123 ,0,-0.64506736 ,-0.02228602 ,1.59873252 ,4.28644583 ,2.72924602 
3.34626218 ,0.03839171 ,8.75568359 ,0,1.75089711 ,-0.00557151 ,2.81681444 ,1.81708030 ,0.07797846 
3.01979758 ,0,8.75568359 ,-0.12194033 ,0.36860992 ,0,3.12133492 ,3.26142617 ,1.16967687 
4.65212059 ,0.03839171 ,10.21496418 ,0,2.58026943 ,0,2.58842408 ,1.58412128 ,0
3.01979758 ,0,8.53117888 ,0,1.75089711 ,0.07800108 ,2.89294456 ,1.72389669 ,0
3.01979758 ,0,8.64343123 ,0,0.36860992 ,-0.04457205 ,3.12133492 ,3.26142617 ,1.09169841 
3.01979758 ,0,8.53117888 ,-0.12194033 ,1.29013472 ,0.03342903 ,2.96907468 ,2.18981472 ,0.31191383 
3.99919139 ,0.05118895 ,9.42919771 ,0,2.30381199 ,0.01114301 ,2.66455420 ,1.63071309 ,0
3.01979758 ,0,8.64343123 ,0.12194033 ,-0.55291488 ,-0.05571506 ,3.12133492 ,4.19326222 ,1.94946144 
4.08080754 ,-0.05118895 ,9.54145006 ,0,2.30381199 ,0,2.66455420 ,1.67730489 ,0.07797846 
4.16242369 ,-0.02559447 ,9.76595477 ,0,2.39596447 ,0.02785753 ,2.74068432 ,1.63071309 ,0
3.01979758 ,0,10.43946889 ,0,0.55291488 ,0.03900054 ,4.26328672 ,3.77393600 ,0.93574149 
4.57050444 ,0,9.20469300 ,0.02438807 ,2.48811695 ,-0.06685807 ,1.97938312 ,1.30457047 ,0.07797846 
3.50949448 ,0,9.09244065 ,0.07316420 ,1.93520207 ,-0.02228602 ,2.89294456 ,1.86367210 ,0.07797846 
4.48888829 ,-0.02559447 ,12.12325420 ,0,2.48811695 ,-0.01671452 ,3.95876624 ,2.46936553 ,0.07797846 
3.01979758 ,0,9.09244065 ,-0.02438807 ,1.65874463 ,-0.10028710 ,3.27359516 ,2.05003931 ,0.07797846 
3.67272678 ,-0.01279724 ,8.75568359 ,-0.07316420 ,2.02735455 ,-0.02785753 ,2.51229396 ,1.58412128 ,0.07797846 
3.34626218 ,0,8.64343123 ,0.17071647 ,1.75089711 ,0,2.74068432 ,1.77048849 ,0.07797846 
3.91757524 ,0.01279724 ,9.76595477 ,0,2.11950703 ,0,2.96907468 ,1.91026390 ,0.07797846 
3.50949448 ,0,9.09244065 ,0,2.02735455 ,0.08357258 ,2.81681444 ,1.72389669 ,0
4.57050444 ,0,10.77622595 ,0,2.39596447 ,-0.01671452 ,3.04520480 ,2.05003931 ,0.15595692 
3.01979758 ,0,10.32721654 ,0,1.10582976 ,0.01671452 ,4.18715660 ,3.21483437 ,0.54584920 
3.75434294 ,0.01279724 ,9.31694535 ,0,2.02735455 ,-0.05014355 ,2.81681444 ,1.81708030 ,0.07797846 
3.99919139 ,-0.02559447 ,8.64343123 ,0.07316420 ,2.11950703 ,-0.16714517 ,2.13164336 ,1.39775407 ,0.07797846 
3.67272678 ,0,9.31694535 ,0,2.02735455 ,0.01114301 ,2.89294456 ,1.81708030 ,0
4.57050444 ,0,9.09244065 ,0,-0.92152480 ,-0.02228602 ,1.90325300 ,4.75236385 ,2.96318140 
3.91757524 ,-0.03839171 ,12.23550655 ,-0.14632840 ,2.11950703 ,0,4.64393732 ,2.88869175 ,0.07797846 
3.01979758 ,0,9.31694535 ,0,1.56659215 ,0.02785753 ,3.50198552 ,2.28299832 ,0.15595692 
4.08080754 ,-0.05118895 ,9.31694535 ,0,2.30381199 ,0,2.51229396 ,1.58412128 ,0.07797846 
3.83595909 ,-0.02559447 ,8.41892652 ,0,2.11950703 ,0,2.13164336 ,1.30457047 ,0
3.91757524 ,0.01279724 ,9.09244065 ,-0.02438807 ,2.11950703 ,0,2.51229396 ,1.58412128 ,0.07797846 
4.48888829 ,0,9.20469300 ,0,-1.93520207 ,-0.05014355 ,1.97938312 ,5.87056711 ,3.89892289 
4.08080754 ,0.03839171 ,12.01100184 ,0,2.30381199 ,0,4.33941684 ,2.70232454 ,0
3.10141373 ,0,11.44974007 ,-0.09755227 ,1.56659215 ,0,4.94845780 ,3.21483437 ,0.15595692 
3.01979758 ,0,11.89874949 ,0.41459713 ,1.29013472 ,0,5.25297828 ,3.58756879 ,0.31191383 
3.01979758 ,0,8.64343123 ,0,-0.27645744 ,-0.10585861 ,3.12133492 ,3.96030321 ,1.71552607 
3.01979758 ,0,8.86793594 ,0,1.19798224 ,-0.12257312 ,3.19746504 ,2.46936553 ,0.46787075 
3.50949448 ,0,9.42919771 ,0,2.02735455 ,0.07242957 ,3.12133492 ,1.91026390 ,0
2.93818143 ,-0.01279724 ,9.09244065 ,0,1.65874463 ,0,3.42585540 ,2.09663111 ,0
3.67272678 ,0.01279724 ,8.98018829 ,0,2.11950703 ,0.17271667 ,2.66455420 ,1.58412128 ,0
4.48888829 ,0,8.75568359 ,0,0,-0.01671452 ,1.75099276 ,3.63416059 ,2.18339682 
4.73373674 ,0.06398618 ,9.87820712 ,0,2.58026943 ,0,2.28390360 ,1.44434588 ,0.07797846 
3.91757524 ,0,9.87820712 ,-0.09755227 ,2.11950703 ,0,3.04520480 ,1.91026390 ,0.07797846 
8.56969583 ,-0.01279724 ,11.89874949 ,0.04877613 ,3.22533679 ,0,0.15226024 ,1.67730489 ,1.32563378 
4.40727214 ,-0.01279724 ,9.65370241 ,-0.02438807 ,2.48811695 ,-0.01114301 ,2.43616384 ,1.49093768 ,0
4.57050444 ,0.05118895 ,10.77622595 ,0,2.39596447 ,0.05571506 ,3.04520480 ,2.05003931 ,0.15595692 
6.44767591 ,0.02559447 ,9.31694535 ,0,-1.93520207 ,-0.10585861 ,0.30452048 ,5.87056711 ,4.75668592 
3.01979758 ,0,10.88847830 ,0,1.10582976 ,-0.16714517 ,4.56780720 ,3.40120158 ,0.54584920 
3.75434294 ,-0.03839171 ,12.23550655 ,0.04877613 ,2.11950703 ,0,4.79619756 ,2.93528356 ,0
3.01979758 ,0,8.75568359 ,0,0.73721984 ,-0.06128656 ,3.19746504 ,2.93528356 ,0.85776304 
3.01979758 ,0,8.75568359 ,0,0.55291488 ,-0.05571506 ,3.12133492 ,3.02846716 ,0.93574149 
4.57050444 ,0,8.75568359 ,0.12194033 ,-1.01367728 ,0,1.67486264 ,4.70577205 ,3.11913831 
4.48888829 ,0,9.31694535 ,0.12194033 ,-1.10582976 ,0,2.05551324 ,5.03191467 ,3.19711677 
4.40727214 ,0.02559447 ,8.98018829 ,0,2.48811695 ,0,1.97938312 ,1.21138686 ,0
4.48888829 ,0,8.64343123 ,-0.04877613 ,1.29013472 ,0,1.59873252 ,2.23640652 ,1.09169841 
3.01979758 ,0,11.67424478 ,-0.21949260 ,1.29013472 ,0,5.10071804 ,3.49438519 ,0.31191383 
4.48888829 ,-0.01279724 ,8.86793594 ,0,0.73721984 ,0,1.75099276 ,2.93528356 ,1.55956916 
3.50949448 ,-0.03839171 ,9.65370241 ,0,1.93520207 ,-0.08914409 ,3.19746504 ,2.05003931 ,0.07797846 
3.34626218 ,-0.01279724 ,9.99045948 ,0,1.75089711 ,-0.07800108 ,3.65424576 ,2.32959012 ,0.07797846 
3.18302988 ,0,12.01100184 ,-0.04877613 ,1.75089711 ,0,5.17684816 ,3.16824257 ,0
3.75434294 ,0,12.01100184 ,0,2.11950703 ,0.02228602 ,4.64393732 ,2.79550815 ,0
3.01979758 ,0.05118895 ,8.53117888 ,0,1.56659215 ,-0.05571506 ,2.96907468 ,2.00344751 ,0.15595692 
3.59111063 ,0.01279724 ,8.53117888 ,0,2.02735455 ,0.04457205 ,2.43616384 ,1.49093768 ,0
4.32565599 ,0,8.86793594 ,0,2.48811695 ,0.07800108 ,1.97938312 ,1.11820326 ,0
3.59111063 ,0,9.09244065 ,-0.02438807 ,2.02735455 ,0.02785753 ,2.81681444 ,1.72389669 ,0
4.57050444 ,0.03839171 ,11.11298301 ,0,1.75089711 ,0,3.27359516 ,2.79550815 ,0.70180612 
4.57050444 ,0,10.43946889 ,-0.17071647 ,2.30381199 ,0,2.81681444 ,2.05003931 ,0.23393537 
3.01979758 ,0,8.41892652 ,-0.04877613 ,1.56659215 ,0,2.89294456 ,1.91026390 ,0.07797846 
4.24403984 ,0.05118895 ,9.42919771 ,-0.02438807 ,2.39596447 ,-0.01114301 ,2.36003372 ,1.49093768 ,0
6.52929206 ,0,9.54145006 ,0.14632840 ,-1.84304959 ,0.05571506 ,0.38065060 ,5.87056711 ,4.75668592 
3.01979758 ,0,8.53117888 ,0,1.65874463 ,0.02228602 ,2.96907468 ,1.86367210 ,0.07797846 
4.48888829 ,0,10.32721654 ,0,-0.18430496 ,0.12257312 ,2.74068432 ,4.51940484 ,2.33935373 
3.59111063 ,0.02559447 ,8.41892652 ,0,2.02735455 ,0.06128656 ,2.36003372 ,1.44434588 ,0
3.50949448 ,-0.06398618 ,9.31694535 ,0,1.93520207 ,-0.05014355 ,2.96907468 ,1.91026390 ,0.07797846 
3.34626218 ,-0.01279724 ,8.53117888 ,0,1.75089711 ,-0.13371614 ,2.66455420 ,1.72389669 ,0.07797846 
3.67272678 ,0,9.65370241 ,0,2.02735455 ,-0.05571506 ,3.12133492 ,1.95685570 ,0.07797846 
4.48888829 ,0,8.64343123 ,0,0.27645744 ,-0.06128656 ,1.67486264 ,3.35460978 ,1.94946144 
5.46828210 ,-0.02559447 ,12.34775890 ,0,3.13318431 ,0,3.27359516 ,2.00344751 ,0
3.01979758 ,-0.85741484 ,11.89874949 ,0,1.65874463 ,0.17271667 ,5.25297828 ,3.21483437 ,0
4.57050444 ,0,12.12325420 ,0,2.48811695 ,-0.07800108 ,3.95876624 ,2.46936553 ,0.07797846 
3.42787833 ,0,9.65370241 ,-0.07316420 ,1.93520207 ,0,3.34972528 ,2.05003931 ,0
4.57050444 ,0,9.42919771 ,0,2.48811695 ,-0.10585861 ,2.13164336 ,1.39775407 ,0.07797846 
3.10141373 ,0.02559447 ,8.98018829 ,0,1.75089711 ,0.02228602 ,3.19746504 ,1.91026390 ,0
3.67272678 ,0,9.65370241 ,0,2.02735455 ,-0.01671452 ,3.12133492 ,1.95685570 ,0.07797846 
3.59111063 ,0,9.31694535 ,-0.02438807 ,2.02735455 ,0,2.89294456 ,1.81708030 ,0
3.67272678 ,-0.02559447 ,9.31694535 ,0,2.02735455 ,-0.03900054 ,2.81681444 ,1.81708030 ,0.07797846 
4.32565599 ,-0.01279724 ,9.87820712 ,0,2.48811695 ,0.02228602 ,2.66455420 ,1.58412128 ,0
4.16242369 ,0,9.31694535 ,0,2.39596447 ,0.10585861 ,2.36003372 ,1.44434588 ,0
3.34626218 ,0,9.09244065 ,0,1.75089711 ,-0.01671452 ,3.12133492 ,2.00344751 ,0.07797846 
3.75434294 ,0,9.87820712 ,0,2.11950703 ,0,3.12133492 ,1.91026390 ,0
3.50949448 ,0,8.64343123 ,0,1.93520207 ,0,2.58842408 ,1.67730489 ,0.07797846 
3.67272678 ,0.02559447 ,8.53117888 ,-0.07316420 ,2.02735455 ,-0.02785753 ,2.36003372 ,1.49093768 ,0
3.34626218 ,0.01279724 ,10.88847830 ,0,1.93520207 ,0.02228602 ,4.18715660 ,2.56254914 ,0
3.01979758 ,0,9.09244065 ,0.04877613 ,1.19798224 ,0,3.34972528 ,2.56254914 ,0.38989229 
6.77414051 ,0,9.65370241 ,0,-0.18430496 ,0,0.22839036 ,4.28644583 ,3.43105214 
4.57050444 ,0,9.09244065 ,0.09755227 ,-1.01367728 ,0,1.90325300 ,4.84554746 ,3.11913831 
3.50949448 ,0,9.76595477 ,0,1.93520207 ,-0.03342903 ,3.34972528 ,2.14322291 ,0.07797846 
4.57050444 ,0.05118895 ,11.00073066 ,-0.09755227 ,1.93520207 ,0,3.19746504 ,2.65573274 ,0.54584920 
3.75434294 ,0.02559447 ,8.75568359 ,0,2.11950703 ,0.05014355 ,2.43616384 ,1.49093768 ,0
